Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,131
Base Time Seconds,1636143705
Base Time Fractional,.752791680
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
29,-0.4680174589157,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999880850315,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.104781940
30,-0.467468380928,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4499838650227,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.188561000
31,-0.4654997289181,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4999850392342,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.272331800
32,-0.4634126424789,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5500163435936,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.356110100
33,-0.4634591042995,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6000155806541,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.439893220
34,-0.4608571529388,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6500135660172,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.523686020
35,-0.4600587189198,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7000026702881,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.607455080
36,-0.4586180448532,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7499991655350,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.691224000
37,-0.4563423395157,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7999966144562,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.774995900
38,-0.4558373391628,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.8499901890755,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.858752240
39,-0.4531338214874,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.8999882340431,Volt DC,1,T,2W,F,F,11/05/2021,20:21:48,.942538160
40,-0.4524197280407,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.9499866962433,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.026309760
41,-0.4511085152626,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.9999872446060,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.110082260
42,-0.4485333561897,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.0500130653381,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.193851160
43,-0.4480776786804,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.1000034809113,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.277624620
44,-0.4456432461739,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.1500010490417,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.361390900
45,-0.4444566965103,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.1999987363815,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.445144480
46,-0.4431979060173,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2499935626984,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.528912940
47,-0.4407373964787,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2999947071075,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.612678540
48,-0.4400924146175,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.3499834537506,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.696452500
49,-0.438151538372,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.3999756574631,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.780220380
50,-0.4363824129105,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.4499803781509,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.863975140
51,-0.4356151819229,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.4999642372131,Volt DC,1,T,2W,F,F,11/05/2021,20:21:49,.947761420
52,-0.4330815672874,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.5499664545059,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.031543720
53,-0.4323540329933,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.5999972820282,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.115307520
54,-0.4309202730656,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.6499927043915,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.199093500
55,-0.4285571873188,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.6999944448471,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.282868680
56,-0.4280348718166,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.7499858140945,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.366645000
57,-0.4256949424744,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.7999764680862,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.450423120
58,-0.4246961772442,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.8499839305878,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.534195000
59,-0.4233429729939,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.8999806642532,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.617951640
60,-0.4210641384125,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.9499847888947,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.701717200
61,-0.4205189347267,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.9999737739563,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.785489720
62,-0.4182993173599,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.0499672889709,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.869254540
63,-0.4167600572109,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.1000082492828,Volt DC,1,T,2W,F,F,11/05/2021,20:21:50,.953028100
64,-0.4150407910347,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.1499567031860,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.039282140
65,-0.4137618839741,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.1999857425690,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.123052980
66,-0.4126559197903,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.2499952316284,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.206833480
67,-0.4103306233883,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.3000495433807,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.290608880
68,-0.4093497991562,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.3499002456665,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.374408060
69,-0.4073987603188,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.3999059200287,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.458172260
70,-0.4055901169777,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.4499325752258,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.541954880
71,-0.4047825038433,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.4999237060547,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.625728980
72,-0.4024545550346,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.5499484539032,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.709512220
73,-0.4015708565712,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.5999939441681,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.793292440
74,-0.4000459611416,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.6499974727631,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.877052340
75,-0.3978390097618,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.7000222206116,Volt DC,1,T,2W,F,F,11/05/2021,20:21:51,.960812680
76,-0.3972375690937,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.7500059604645,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.044583460
77,-0.3949801325798,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.7997827529907,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.128364020
78,-0.3939785957336,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.8499462604523,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.212143360
79,-0.3926995694637,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.8999366760254,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.295903180
80,-0.3903486728668,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.9500284194946,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.379675800
81,-0.3898660540581,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.9999899864197,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.463467420
82,-0.3877724409103,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.0500109195709,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.547257180
83,-0.3863588571548,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.1000447273254,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.631017300
84,-0.3853229880333,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.1500535011292,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.714794840
85,-0.3828241527081,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.2000708580017,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.798574680
86,-0.3818675577641,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.2499303817749,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.882355140
87,-0.3798676133156,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.2998912334442,Volt DC,1,T,2W,F,F,11/05/2021,20:21:52,.966140600
88,-0.3775629997253,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.3499262332916,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.049913380
89,-0.3760176301003,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.3999485969543,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.133715800
90,-0.3731091320515,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.4499840736389,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.217539140
91,-0.3712491393089,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.4999725818634,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.301312800
92,-0.3684533536434,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.5499770641327,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.385074820
93,-0.3644850850105,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.6000008583069,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.468843020
94,-0.3617448508739,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.6500730514526,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.552630680
95,-0.356978982687,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.6998324394226,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.636400380
96,-0.3525433540344,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.7499320507050,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.720163580
97,-0.3466092348099,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.8000049591064,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.898127780
98,-0.3411476016045,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.8499653339386,Volt DC,1,T,2W,F,F,11/05/2021,20:21:53,.981908860
99,-0.3336238861084,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.8998947143555,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.065696220
100,-0.3262336552143,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.9500176906586,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.149461040
101,-0.3181134164333,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.0000095367432,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.233240360
102,-0.3080343008041,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.0500545501709,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.317036320
103,-0.299107670784,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.0998415946960,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.400802180
104,-0.2882924675941,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.1498684883118,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.484586960
105,-0.2768067717552,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.1999249458313,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.693872180
106,-0.2628355324268,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.2499923706055,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.777677220
107,-0.2488205730915,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.3000035285950,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.861441940
108,-0.2308101654053,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.3499546051025,Volt DC,1,T,2W,F,F,11/05/2021,20:21:54,.945221640
109,-0.2107772231102,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.4000134468079,Volt DC,1,T,2W,F,F,11/05/2021,20:21:55,.028995920
110,-0.18600705266,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.4500389099121,Volt DC,1,T,2W,F,F,11/05/2021,20:21:55,.112775100
111,-0.1545655280352,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.5000624656677,Volt DC,1,T,2W,F,F,11/05/2021,20:21:55,.196569840
112,-0.1186918318272,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.5499162673950,Volt DC,1,T,2W,F,F,11/05/2021,20:21:55,.280359180
113,-0.07302505522966,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.5998902320862,Volt DC,1,T,2W,F,F,11/05/2021,20:21:55,.364119000
114,-0.01922846399248,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.6500244140625,Volt DC,1,T,2W,F,F,11/05/2021,20:21:55,.927668120
115,0.04315292462707,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.7000155448914,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.076555180
116,0.1130662187934,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.7499361038208,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.160336700
117,0.1921146512032,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.7999711036682,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.244105500
118,0.2778294086456,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.8499698638916,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.327893620
119,0.3714689314365,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.8999042510986,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.411685320
120,0.4724974632263,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9500069618225,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.495449840
121,0.5746902823448,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9974350929260,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.579223980
122,0.6910427808762,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.0498709678650,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.797594680
123,0.8116319775581,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.0998582839966,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.881388240
124,0.9380953907967,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.1498756408691,Volt DC,1,T,2W,F,F,11/05/2021,20:21:57,.965177560
125,1.069333672523,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.1998805999756,Volt DC,1,T,2W,F,F,11/05/2021,20:21:58,.048966860
126,1.207231044769,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.2499308586121,Volt DC,1,T,2W,F,F,11/05/2021,20:21:58,.132749400
127,1.348676204681,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.2999348640442,Volt DC,1,T,2W,F,F,11/05/2021,20:21:58,.216529280
128,1.495691657066,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.3499302864075,Volt DC,1,T,2W,F,F,11/05/2021,20:21:58,.300319900
129,1.647626638412,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.3999276161194,Volt DC,1,T,2W,F,F,11/05/2021,20:21:58,.384094640
130,1.802594304085,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.4498000144958,Volt DC,1,T,2W,F,F,11/05/2021,20:21:58,.467861180
131,1.963089346886,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.4997997283936,Volt DC,1,T,2W,F,F,11/05/2021,20:21:58,.551655800
