Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,131
Base Time Seconds,1636143828
Base Time Fractional,.506976720
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
13,-0.4893304407597,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4000056385994,Volt DC,1,T,2W,F,F,11/05/2021,20:23:49,.512426040
14,-0.4888817071915,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3500128388405,Volt DC,1,T,2W,F,F,11/05/2021,20:23:49,.596200700
15,-0.4873090088367,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3000064790249,Volt DC,1,T,2W,F,F,11/05/2021,20:23:49,.679985120
16,-0.4857656359673,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2500030398369,Volt DC,1,T,2W,F,F,11/05/2021,20:23:49,.763763980
17,-0.484184473753,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1999864727259,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:49,.850798340
18,-0.4832943677902,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499947160482,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:49,.934577260
19,-0.481710255146,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1000000014901,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:50,.018361460
20,-0.480987906456,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0499989390373,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:50,.102155600
21,-0.4795960187912,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000011997763,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:50,.185959800
22,-0.4785995483398,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499958917499,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:50,.270054680
23,-0.4776162803173,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999895110726,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:50,.353846560
24,-0.476661324501,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499854177237,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:50,.437600660
25,-0.4740242362022,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1999870985746,Volt DC,.1,T,2W,F,F,11/05/2021,20:23:50,.521376640
26,-0.4735760688782,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499924749136,Volt DC,1,T,2W,F,F,11/05/2021,20:23:50,.607629960
27,-0.4710412323475,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999907135963,Volt DC,1,T,2W,F,F,11/05/2021,20:23:50,.691419600
28,-0.4702913761139,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3499954640865,Volt DC,1,T,2W,F,F,11/05/2021,20:23:50,.775202200
29,-0.4687297046185,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999873697758,Volt DC,1,T,2W,F,F,11/05/2021,20:23:50,.858978220
30,-0.4667278826237,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4499838948250,Volt DC,1,T,2W,F,F,11/05/2021,20:23:50,.942739060
31,-0.466168731451,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4999853968620,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.026514280
32,-0.4637729227543,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5500153899193,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.110281960
33,-0.4623111784458,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6000158190727,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.194061020
34,-0.4618262052536,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6500139236450,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.277853980
35,-0.4590905308723,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7000012397766,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.361630900
36,-0.4580734372139,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7500017285347,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.445408280
37,-0.4571726918221,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7999957799911,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.529192840
38,-0.4546526670456,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.8499895334244,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.612950340
39,-0.4541004598141,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.8999888300896,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.696719180
40,-0.4521069228649,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.9499861001968,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.780501100
41,-0.4502722620964,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.9999885559082,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.864256120
42,-0.4494246542454,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.0500113964081,Volt DC,1,T,2W,F,F,11/05/2021,20:23:51,.948024580
43,-0.4470803141594,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.1000024080276,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.031795560
44,-0.4456934332848,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.1500031948090,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.115559320
45,-0.4448626041412,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.1999984979630,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.199344480
46,-0.4425463378429,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2499932050705,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.283100000
47,-0.4415202736855,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2999962568283,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.366847400
48,-0.4400057196617,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.3499825000763,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.450631340
49,-0.4378981590271,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.3999751806259,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.534395040
50,-0.4372906982899,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.4499862194061,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.618187440
51,-0.4351234734058,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.4999634027481,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.701980120
52,-0.4332734644413,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.5499647855759,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.785758100
53,-0.4328368604183,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.5999968051910,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.869526680
54,-0.4303390681744,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.6499933004379,Volt DC,1,T,2W,F,F,11/05/2021,20:23:52,.953307580
55,-0.4290991723537,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.6999944448471,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.037069520
56,-0.4281126856804,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.7499849796295,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.120848640
57,-0.4257144629955,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.7999790906906,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.204618320
58,-0.4247439801693,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.8499819040298,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.288396380
59,-0.4231616854668,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.8999797105789,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.372156000
60,-0.4212309718132,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.9499816894531,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.455936600
61,-0.420467376709,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.9999710321426,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.539712000
62,-0.4183116555214,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.0499672889709,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.623470540
63,-0.4167459905148,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.1000053882599,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.707249480
64,-0.4151473045349,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.1499655246735,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.793519840
65,-0.4135976135731,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.1999731063843,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.877300600
66,-0.4129445850849,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.2499890327454,Volt DC,1,T,2W,F,F,11/05/2021,20:23:53,.961073640
67,-0.4103120267391,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.3000440597534,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.044862980
68,-0.4090771377087,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.3499054908752,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.128648640
69,-0.4080629348755,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.3999023437500,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.212421560
70,-0.4057118594646,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.4499197006226,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.296205120
71,-0.4049452543259,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.4999186992645,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.379983980
72,-0.402979940176,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.5499465465546,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.463751160
73,-0.4011471569538,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.5999968051910,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.547521060
74,-0.4005035161972,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.6499967575073,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.631295100
75,-0.3980806469917,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.7000153064728,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.715076780
76,-0.396701335907,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.7500212192535,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.798852540
77,-0.3960060477257,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.7998843193054,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.882631000
78,-0.393486648798,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.8499400615692,Volt DC,1,T,2W,F,F,11/05/2021,20:23:54,.966399160
79,-0.3926160335541,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.8999207019806,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.050173640
80,-0.3911463320255,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.9499814510345,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.133950400
81,-0.3891038000584,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.9999790191650,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.217727280
82,-0.3883752822876,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.0500063896179,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.301517280
83,-0.386278629303,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.1000146865845,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.385296260
84,-0.3845575153828,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.1500563621521,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.469092460
85,-0.383769094944,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.1999926567078,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.552865820
86,-0.3813065290451,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.2499060630798,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.636650920
87,-0.37980017066,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.2998855113983,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.720420380
88,-0.3782587349415,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.3499150276184,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.804222000
89,-0.3754018545151,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.3999302387238,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.887993780
90,-0.3737161755562,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.4499742984772,Volt DC,1,T,2W,F,F,11/05/2021,20:23:55,.971749500
91,-0.3709503412247,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.4999542236328,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.055528720
92,-0.3675809502602,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.5499715805054,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.139304520
93,-0.3652235269547,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.5999848842621,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.223073520
94,-0.3608086407185,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.6500632762909,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.306849000
95,-0.3565554022789,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.6999197006226,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.390613620
96,-0.3524214625359,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.7499032020569,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.474379600
97,-0.3460304141045,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.7999269962311,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.652364480
98,-0.3395729362965,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.8499414920807,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.736156440
99,-0.3314285576344,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.8999581336975,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.819935620
100,-0.324235022068,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.9500043392181,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.903703620
101,-0.3144609928131,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,3.9999902248383,Volt DC,1,T,2W,F,F,11/05/2021,20:23:56,.987475060
102,-0.3045762181282,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.0500454902649,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.071262000
103,-0.2953354716301,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.0998392105103,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.155032000
104,-0.2826831042767,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.1498684883118,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.238817080
105,-0.2704286873341,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.1999254226685,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.448117140
106,-0.256354123354,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.2499699592590,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.531916520
107,-0.2419113069773,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.2999677658081,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.615685800
108,-0.2224490642548,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.3499774932861,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.699477640
109,-0.2015409171581,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.4001269340515,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.783268680
110,-0.1765286624432,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.4500088691711,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.867035540
111,-0.1441779285669,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.5000276565552,Volt DC,1,T,2W,F,F,11/05/2021,20:23:57,.950828200
112,-0.1078608259559,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.5499625205994,Volt DC,1,T,2W,F,F,11/05/2021,20:23:58,.034614900
113,-0.06146837025881,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.5998868942261,Volt DC,1,T,2W,F,F,11/05/2021,20:23:58,.682390760
114,-0.008116472512484,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.6499896049500,Volt DC,1,T,2W,F,F,11/05/2021,20:23:59,.245935780
115,0.05528493598104,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.6999235153198,Volt DC,1,T,2W,F,F,11/05/2021,20:23:59,.893677040
116,0.1240939795971,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.7500004768372,Volt DC,1,T,2W,F,F,11/05/2021,20:23:59,.977472120
117,0.2023663669825,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.7998237609863,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.061266280
118,0.2892848551273,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.8499631881714,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.145051620
119,0.3807897269726,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.8999137878418,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.228830320
120,0.482651501894,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9499087333679,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.312599260
121,0.584025144577,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9967160224915,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.396406420
122,0.7017055749893,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.0498743057251,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.614759520
123,0.8210934400558,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.0998692512512,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.698587820
124,0.9472978115082,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.1498599052429,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.782372040
125,1.079538106918,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.1998805999756,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.866152580
126,1.215458512306,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.2499270439148,Volt DC,1,T,2W,F,F,11/05/2021,20:24:00,.949930400
127,1.358507990837,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.2999267578125,Volt DC,1,T,2W,F,F,11/05/2021,20:24:01,.033705360
128,1.505499482155,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.3499350547791,Volt DC,1,T,2W,F,F,11/05/2021,20:24:01,.117515360
129,1.656023144722,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.3999223709106,Volt DC,1,T,2W,F,F,11/05/2021,20:24:01,.201294000
130,1.812408924103,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.4497971534729,Volt DC,1,T,2W,F,F,11/05/2021,20:24:01,.285058980
131,1.972077727318,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,5.4998064041138,Volt DC,1,T,2W,F,F,11/05/2021,20:24:01,.368843040
