Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,96
Base Time Seconds,1636144889
Base Time Fractional,.764365580
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
52,-0.7629992365837,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3099848031998,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.040156560
53,-0.7522343993187,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3200090527534,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.123941120
54,-0.7380000352859,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3300093114376,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.207737360
55,-0.7228086590767,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3400044143200,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.291534060
56,-0.7058358192444,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3499951660633,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.375304080
57,-0.6853693723679,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3599846661091,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.459109680
58,-0.6650690436363,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3700111806393,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.542898280
59,-0.6409175992012,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3800037205219,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.626697540
60,-0.6149225831032,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3899991810322,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.710487260
61,-0.5876132249832,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999879956245,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.794269720
62,-0.5567206144333,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4100105762482,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.878054540
63,-0.5250445008278,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4200040698051,Volt DC,1,T,2W,F,F,11/05/2021,20:41:34,.961844860
64,-0.4905505180359,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4299980401993,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.045638660
65,-0.4530490934849,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4399946331978,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.129427820
66,-0.4148874878883,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4499838650227,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.213190580
67,-0.373375415802,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4600145518780,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.296983620
68,-0.3304973840714,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4700055122375,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.474958680
69,-0.2846436202526,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4800040125847,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.558773000
70,-0.2370804399252,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4900004565716,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.768079520
71,-0.1884487718344,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4999889135361,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.851882240
72,-0.1371843367815,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5100110769272,Volt DC,1,T,2W,F,F,11/05/2021,20:41:35,.935660100
73,-0.08415076136589,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5200054049492,Volt DC,1,T,2W,F,F,11/05/2021,20:41:36,.019456260
74,-0.01949513331056,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.5249146819115,Volt DC,1,T,2W,F,F,11/05/2021,20:41:36,.228756980
75,0.02684433758259,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5399916768074,Volt DC,1,T,2W,F,F,11/05/2021,20:41:36,.666859000
76,0.0842150375247,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5500146150589,Volt DC,1,T,2W,F,F,11/05/2021,20:41:36,.750655540
77,0.1431137770414,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5600037574768,Volt DC,1,T,2W,F,F,11/05/2021,20:41:36,.834446540
78,0.2034378796816,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5699946880341,Volt DC,1,T,2W,F,F,11/05/2021,20:41:36,.918222080
79,0.2644994258881,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5799830555916,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.001995960
80,0.3271567523479,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5899758338928,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.085773000
81,0.3904880583286,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6000102758408,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.169561240
82,0.4545988738537,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6099972724915,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.253346460
83,0.5199751853943,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6199938058853,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.337102380
84,0.5853741765022,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6299798488617,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.420862120
85,0.6523258686066,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6400027275085,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.504652540
86,0.7195688486099,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6500037312508,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.588423660
87,0.7870720028877,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6599877476692,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.672232760
88,0.8555482625961,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6699895858765,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.890591700
89,0.9244955182076,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6799762845039,Volt DC,1,T,2W,F,F,11/05/2021,20:41:37,.974382860
90,0.994008898735,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6900023818016,Volt DC,1,T,2W,F,F,11/05/2021,20:41:38,.058167520
91,1.0636729002,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6999976038933,Volt DC,1,T,2W,F,F,11/05/2021,20:41:38,.141916120
92,1.134224772453,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7099902629852,Volt DC,1,T,2W,F,F,11/05/2021,20:41:38,.225687700
93,1.204547286034,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7199802994728,Volt DC,1,T,2W,F,F,11/05/2021,20:41:38,.309474780
94,1.275924086571,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7300149798393,Volt DC,1,T,2W,F,F,11/05/2021,20:41:38,.393254480
95,1.347376346588,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7399983406067,Volt DC,1,T,2W,F,F,11/05/2021,20:41:38,.477044180
96,1.418984651566,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7499960660934,Volt DC,1,T,2W,F,F,11/05/2021,20:41:38,.560807240
